game_id,move_no,move_no_pair,player,notation,move,from_square,to_square,piece,color,fen,is_check,is_check_mate,is_fifty_moves,is_fivefold_repetition,is_game_over,is_insufficient_material,white_count,black_count,white_pawn_count,black_pawn_count,white_queen_count,black_queen_count,white_bishop_count,black_bishop_count,white_knight_count,black_knight_count,white_rook_count,black_rook_count,captured_score_for_white,captured_score_for_black,fen_row1_white_count,fen_row2_white_count,fen_row3_white_count,fen_row4_white_count,fen_row5_white_count,fen_row6_white_count,fen_row7_white_count,fen_row8_white_count,fen_row1_white_value,fen_row2_white_value,fen_row3_white_value,fen_row4_white_value,fen_row5_white_value,fen_row6_white_value,fen_row7_white_value,fen_row8_white_value,fen_row1_black_count,fen_row2_black_count,fen_row3_black_count,fen_row4_black_count,fen_row5_black_count,fen_row6_black_count,fen_row7_black_count,fen_row8_black_count,fen_row1_black_value,fen_row2_black_value,fen_row3_black_value,fen_row4_black_value,fen_row5_black_value,fen_row6_black_value,fen_row7_black_value,fen_row8_black_value,move_sequence
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,5,3,FirejFox,Nc3,b1c3,b1,c3,N,White,rnbqkb1r/pp1ppppp/2p2n2/8/2PP4/2N5/PP2PPPP/R1BQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,1,2,0,0,0,0,28,6,3,2,0,0,0,0,0,0,0,0,0,2,7,7,0,0,0,0,0,4,7,28,d4|Nf6|c4|c6|Nc3
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,6,3,slajda_1,g6,g7g6,g7,g6,P,Black,rnbqkb1r/pp1ppp1p/2p2np1/8/2PP4/2N5/PP2PPPP/R1BQKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,7,6,1,2,0,0,0,0,28,6,3,2,0,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,5,6,28,d4|Nf6|c4|c6|Nc3|g6
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,7,4,FirejFox,Bg5,c1g5,c1,g5,B,White,rnbqkb1r/pp1ppp1p/2p2np1/6B1/2PP4/2N5/PP2PPPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,6,1,2,1,0,0,0,25,6,3,2,3,0,0,0,0,0,0,0,0,3,6,7,0,0,0,0,0,5,6,28,d4|Nf6|c4|c6|Nc3|g6|Bg5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,8,4,slajda_1,Bg7,f8g7,f8,g7,B,Black,rnbqk2r/pp1pppbp/2p2np1/6B1/2PP4/2N5/PP2PPPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,6,1,2,1,0,0,0,25,6,3,2,3,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,5,9,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,9,5,FirejFox,e4,e2e4,e2,e4,P,White,rnbqk2r/pp1pppbp/2p2np1/6B1/2PPP3/2N5/PP3PPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,5,1,3,1,0,0,0,25,5,3,3,3,0,0,0,0,0,0,0,0,3,7,6,0,0,0,0,0,5,9,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,10,5,slajda_1,e6,e7e6,e7,e6,P,Black,rnbqk2r/pp1p1pbp/2p1pnp1/6B1/2PPP3/2N5/PP3PPP/R2QKBNR,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,6,5,1,3,1,0,0,0,25,5,3,3,3,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,6,8,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,11,6,FirejFox,Nf3,g1f3,g1,f3,N,White,rnbqk2r/pp1p1pbp/2p1pnp1/6B1/2PPP3/2N2N2/PP3PPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,2,3,1,0,0,0,22,5,6,3,3,0,0,0,0,0,0,0,0,4,6,6,0,0,0,0,0,6,8,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,12,6,slajda_1,h6,h7h6,h7,h6,P,Black,rnbqk2r/pp1p1pb1/2p1pnpp/6B1/2PPP3/2N2N2/PP3PPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,2,3,1,0,0,0,22,5,6,3,3,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,7,7,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,13,7,FirejFox,Bf4,g5f4,g5,f4,B,White,rnbqk2r/pp1p1pb1/2p1pnpp/8/2PPPB2/2N2N2/PP3PPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,2,4,0,0,0,0,22,5,6,6,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,7,7,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,14,7,slajda_1,O-O,e8g8,e8,g8,K,Black,rnbq1rk1/pp1p1pb1/2p1pnpp/8/2PPPB2/2N2N2/PP3PPP/R2QKB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,5,5,2,4,0,0,0,0,22,5,6,6,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,7,7,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,15,8,FirejFox,Qd2,d1d2,d1,d2,Q,White,rnbq1rk1/pp1p1pb1/2p1pnpp/8/2PPPB2/2N2N2/PP1Q1PPP/R3KB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,4,6,2,4,0,0,0,0,13,14,6,6,0,0,0,0,0,0,0,0,0,5,5,6,0,0,0,0,0,7,7,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,16,8,slajda_1,Kh7,g8h7,g8,h7,K,Black,rnbq1r2/pp1p1pbk/2p1pnpp/8/2PPPB2/2N2N2/PP1Q1PPP/R3KB1R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,4,6,2,4,0,0,0,0,13,14,6,6,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,7,7,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,17,9,FirejFox,Bd3,f1d3,f1,d3,B,White,rnbq1r2/pp1p1pbk/2p1pnpp/8/2PPPB2/2NB1N2/PP1Q1PPP/R3K2R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,3,6,3,4,0,0,0,0,10,14,9,6,0,0,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,7,7,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,18,9,slajda_1,d6,d7d6,d7,d6,P,Black,rnbq1r2/pp3pbk/2pppnpp/8/2PPPB2/2NB1N2/PP1Q1PPP/R3K2R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,3,6,3,4,0,0,0,0,10,14,9,6,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,8,6,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,19,10,FirejFox,h4,h2h4,h2,h4,P,White,rnbq1r2/pp3pbk/2pppnpp/8/2PPPB1P/2NB1N2/PP1Q1PP1/R3K2R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,3,5,3,5,0,0,0,0,10,13,9,7,0,0,0,0,0,0,0,0,0,6,5,5,0,0,0,0,0,8,6,25,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,20,10,slajda_1,Nbd7,b8d7,b8,d7,N,Black,r1bq1r2/pp1n1pbk/2pppnpp/8/2PPPB1P/2NB1N2/PP1Q1PP1/R3K2R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,3,5,3,5,0,0,0,0,10,13,9,7,0,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,8,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,21,11,FirejFox,e5,e4e5,e4,e5,P,White,r1bq1r2/pp1n1pbk/2pppnpp/4P3/2PP1B1P/2NB1N2/PP1Q1PP1/R3K2R,0,0,0,0,0,0,16,16,8,8,1,1,2,2,2,2,2,2,0,0,3,5,3,4,1,0,0,0,10,13,9,6,1,0,0,0,0,0,0,0,0,6,6,4,0,0,0,0,0,8,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,22,11,slajda_1,dxe5,d6e5,d6,e5,P,Black,r1bq1r2/pp1n1pbk/2p1pnpp/4p3/2PP1B1P/2NB1N2/PP1Q1PP1/R3K2R,0,0,0,0,0,0,15,16,7,8,1,1,2,2,2,2,2,2,0,1,3,5,3,4,0,0,0,0,10,13,9,6,0,0,0,0,0,0,0,0,1,5,6,4,0,0,0,0,1,7,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,23,12,FirejFox,dxe5,d4e5,d4,e5,P,White,r1bq1r2/pp1n1pbk/2p1pnpp/4P3/2P2B1P/2NB1N2/PP1Q1PP1/R3K2R,0,0,0,0,0,0,15,15,7,7,1,1,2,2,2,2,2,2,1,1,3,5,3,3,1,0,0,0,10,13,9,5,1,0,0,0,0,0,0,0,0,5,6,4,0,0,0,0,0,7,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,24,12,slajda_1,Nh5,f6h5,f6,h5,N,Black,r1bq1r2/pp1n1pbk/2p1p1pp/4P2n/2P2B1P/2NB1N2/PP1Q1PP1/R3K2R,0,0,0,0,0,0,15,15,7,7,1,1,2,2,2,2,2,2,1,1,3,5,3,3,1,0,0,0,10,13,9,5,1,0,0,0,0,0,0,0,1,4,6,4,0,0,0,0,3,4,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,25,13,FirejFox,O-O-O,e1c1,e1,c1,K,White,r1bq1r2/pp1n1pbk/2p1p1pp/4P2n/2P2B1P/2NB1N2/PP1Q1PP1/2KR3R,0,0,0,0,0,0,15,15,7,7,1,1,2,2,2,2,2,2,1,1,3,5,3,3,1,0,0,0,10,13,9,5,1,0,0,0,0,0,0,0,1,4,6,4,0,0,0,0,3,4,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,26,13,slajda_1,Nxf4,h5f4,h5,f4,N,Black,r1bq1r2/pp1n1pbk/2p1p1pp/4P3/2P2n1P/2NB1N2/PP1Q1PP1/2KR3R,0,0,0,0,0,0,14,15,7,7,1,1,1,2,2,2,2,2,1,4,3,5,3,2,1,0,0,0,10,13,9,2,1,0,0,0,0,0,0,1,0,4,6,4,0,0,0,3,0,4,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,27,14,FirejFox,Qxf4,d2f4,d2,f4,Q,White,r1bq1r2/pp1n1pbk/2p1p1pp/4P3/2P2Q1P/2NB1N2/PP3PP1/2KR3R,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,4,3,3,1,0,0,0,10,4,9,11,1,0,0,0,0,0,0,0,0,4,6,4,0,0,0,0,0,4,9,22,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,28,14,slajda_1,Qc7,d8c7,d8,c7,Q,Black,r1b2r2/ppqn1pbk/2p1p1pp/4P3/2P2Q1P/2NB1N2/PP3PP1/2KR3R,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,4,3,3,1,0,0,0,10,4,9,11,1,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,4,18,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,29,15,FirejFox,Rde1,d1e1,d1,e1,R,White,r1b2r2/ppqn1pbk/2p1p1pp/4P3/2P2Q1P/2NB1N2/PP3PP1/2K1R2R,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,4,3,3,1,0,0,0,10,4,9,11,1,0,0,0,0,0,0,0,0,4,7,3,0,0,0,0,0,4,18,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,30,15,slajda_1,Nc5,d7c5,d7,c5,N,Black,r1b2r2/ppq2pbk/2p1p1pp/2n1P3/2P2Q1P/2NB1N2/PP3PP1/2K1R2R,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,4,3,3,1,0,0,0,10,4,9,11,1,0,0,0,0,0,0,0,1,4,6,3,0,0,0,0,3,4,15,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,31,16,FirejFox,Bc2,d3c2,d3,c2,B,White,r1b2r2/ppq2pbk/2p1p1pp/2n1P3/2P2Q1P/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,5,2,3,1,0,0,0,10,7,6,11,1,0,0,0,0,0,0,0,1,4,6,3,0,0,0,0,3,4,15,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,32,16,slajda_1,b5,b7b5,b7,b5,P,Black,r1b2r2/p1q2pbk/2p1p1pp/1pn1P3/2P2Q1P/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,14,14,7,7,1,1,1,2,2,1,2,2,4,4,3,5,2,3,1,0,0,0,10,7,6,11,1,0,0,0,0,0,0,0,2,4,5,3,0,0,0,0,4,4,14,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,33,17,FirejFox,cxb5,c4b5,c4,b5,P,White,r1b2r2/p1q2pbk/2p1p1pp/1Pn1P3/5Q1P/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,5,2,2,2,0,0,0,10,7,6,10,2,0,0,0,0,0,0,0,1,4,5,3,0,0,0,0,3,4,14,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,34,17,slajda_1,Rb8,a8b8,a8,b8,R,Black,1rb2r2/p1q2pbk/2p1p1pp/1Pn1P3/5Q1P/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,5,2,2,2,0,0,0,10,7,6,10,2,0,0,0,0,0,0,0,1,4,5,3,0,0,0,0,3,4,14,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,35,18,FirejFox,h5,h4h5,h4,h5,P,White,1rb2r2/p1q2pbk/2p1p1pp/1Pn1P2P/5Q2/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,14,13,7,6,1,1,1,2,2,1,2,2,5,4,3,5,2,1,3,0,0,0,10,7,6,9,3,0,0,0,0,0,0,0,1,4,5,3,0,0,0,0,3,4,14,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,36,18,slajda_1,cxb5,c6b5,c6,b5,P,Black,1rb2r2/p1q2pbk/4p1pp/1pn1P2P/5Q2/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,13,13,6,6,1,1,1,2,2,1,2,2,5,5,3,5,2,1,2,0,0,0,10,7,6,9,2,0,0,0,0,0,0,0,2,3,5,3,0,0,0,0,4,3,14,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,37,19,FirejFox,hxg6+,h5g6,h5,g6,P,White,1rb2r2/p1q2pbk/4p1Pp/1pn1P3/5Q2/2N2N2/PPB2PP1/2K1R2R,1,0,0,0,0,0,13,12,6,5,1,1,1,2,2,1,2,2,6,5,3,5,2,1,1,1,0,0,10,7,6,9,1,1,0,0,0,0,0,0,2,2,5,3,0,0,0,0,4,2,14,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,38,19,slajda_1,Kg8,h7g8,h7,g8,K,Black,1rb2rk1/p1q2pb1/4p1Pp/1pn1P3/5Q2/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,13,12,6,5,1,1,1,2,2,1,2,2,6,5,3,5,2,1,1,1,0,0,10,7,6,9,1,1,0,0,0,0,0,0,2,2,4,4,0,0,0,0,4,2,14,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,39,20,FirejFox,gxf7+,g6f7,g6,f7,P,White,1rb2rk1/p1q2Pb1/4p2p/1pn1P3/5Q2/2N2N2/PPB2PP1/2K1R2R,1,0,0,0,0,0,13,11,6,4,1,1,1,2,2,1,2,2,7,5,3,5,2,1,1,0,1,0,10,7,6,9,1,0,1,0,0,0,0,0,2,2,3,4,0,0,0,0,4,2,13,13,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8|gxf7+
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,40,20,slajda_1,Rxf7,f8f7,f8,f7,R,Black,1rb3k1/p1q2rb1/4p2p/1pn1P3/5Q2/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,12,11,5,4,1,1,1,2,2,1,2,2,7,6,3,5,2,1,1,0,0,0,10,7,6,9,1,0,0,0,0,0,0,0,2,2,4,3,0,0,0,0,4,2,18,8,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8|gxf7+|Rxf7
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,41,21,FirejFox,Qg4,f4g4,f4,g4,Q,White,1rb3k1/p1q2rb1/4p2p/1pn1P3/6Q1/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,12,11,5,4,1,1,1,2,2,1,2,2,7,6,3,5,2,1,1,0,0,0,10,7,6,9,1,0,0,0,0,0,0,0,2,2,4,3,0,0,0,0,4,2,18,8,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8|gxf7+|Rxf7|Qg4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,42,21,slajda_1,b4,b5b4,b5,b4,P,Black,1rb3k1/p1q2rb1/4p2p/2n1P3/1p4Q1/2N2N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,12,11,5,4,1,1,1,2,2,1,2,2,7,6,3,5,2,1,1,0,0,0,10,7,6,9,1,0,0,0,0,0,0,1,1,2,4,3,0,0,0,1,3,2,18,8,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8|gxf7+|Rxf7|Qg4|b4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,43,22,FirejFox,Ne4,c3e4,c3,e4,N,White,1rb3k1/p1q2rb1/4p2p/2n1P3/1p2N1Q1/5N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,12,11,5,4,1,1,1,2,2,1,2,2,7,6,3,5,1,2,1,0,0,0,10,7,3,12,1,0,0,0,0,0,0,1,1,2,4,3,0,0,0,1,3,2,18,8,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8|gxf7+|Rxf7|Qg4|b4|Ne4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,44,22,slajda_1,Nxe4,c5e4,c5,e4,N,Black,1rb3k1/p1q2rb1/4p2p/4P3/1p2n1Q1/5N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,11,11,5,4,1,1,1,2,1,1,2,2,7,9,3,5,1,1,1,0,0,0,10,7,3,9,1,0,0,0,0,0,0,2,0,2,4,3,0,0,0,4,0,2,18,8,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8|gxf7+|Rxf7|Qg4|b4|Ne4|Nxe4
15c06cc8-c48c-47c8-b8f6-6bf104ed35ae,45,23,FirejFox,Qxe4,g4e4,g4,e4,Q,White,1rb3k1/p1q2rb1/4p2p/4P3/1p2Q3/5N2/PPB2PP1/2K1R2R,0,0,0,0,0,0,11,10,5,4,1,1,1,2,1,0,2,2,10,9,3,5,1,1,1,0,0,0,10,7,3,9,1,0,0,0,0,0,0,1,0,2,4,3,0,0,0,1,0,2,18,8,d4|Nf6|c4|c6|Nc3|g6|Bg5|Bg7|e4|e6|Nf3|h6|Bf4|O-O|Qd2|Kh7|Bd3|d6|h4|Nbd7|e5|dxe5|dxe5|Nh5|O-O-O|Nxf4|Qxf4|Qc7|Rde1|Nc5|Bc2|b5|cxb5|Rb8|h5|cxb5|hxg6+|Kg8|gxf7+|Rxf7|Qg4|b4|Ne4|Nxe4|Qxe4
